ISP_Name,Time,Text,Source
tizeti,2020-05-05 00:57:19+00:00,"@ConsumersNCC @wifisupport1 @tizeti Last week, I couldn't stream on netflix or download files.this week it has gotten so bad,I cannot see videos on social media even though the speed is suspiciously reading as fast.they claim to resolve it, two days later it goes right back.
Very reminiscent of nitel tossed lines.",Twitter for Android
sprectranet,2020-02-13 13:20:26+00:00,@ToolzO @Spectranet_NG !!!,Twitter for Android
sprectranet,2019-01-19 13:40:54,I’m so mad that I bought this spectranet. Very very useless,Twitter for iPhone
sprectranet,2019-10-17 20:20:30,Spectranet no dey work for here.,Twitter for iPhone
sprectranet,2020-11-05 17:13:07+00:00,"@risi_aunty @MrAdeWest Aunty risi please subscribe my Spectranet abeg..

 Spectranet device. Acct! 14747832",Twitter for Android
sprectranet,2019-02-06 20:10:53,"People using Spectranet, what has your experience been like?",Twitter for iPhone
sprectranet,2020-12-05 20:53:04+00:00,"@Spectranet_NG I just want to tell you guys that your network is trash. Too poor for how much it costs. And please don't tell me to send you a DM. Fix up, that's all I ask.",Twitter for Android
sprectranet,2020-12-10 23:07:04+00:00,@Spectranet_NG how did I go from 26gb last night to 5gb today and I supposedly have free night browsing from 1am to 7am?,Twitter for iPhone
sprectranet,2019-08-05 10:50:41,"@Spectranet_NG No wahala.
Thank you.",Twitter for iPhone
sprectranet,2020-06-27 21:00:54+00:00,"Back to Spectranet after NTEL almost shamed me.

I know it will till end in hot tears, but hot tears is better than crying blood.",Twitter for Android
sprectranet,2020-04-01 21:07:47+00:00,Is my spectranet is extra shitty or MasterKraft's network horrible?,Twitter for Android
sprectranet,2020-04-04 11:59:42+00:00,@SaefhenryOsas @Spectranet_NG 🤣🤣 those ones na scam 🤣,Twitter for iPhone
sprectranet,2019-06-13 19:13:37,"@Spectranet_NG
 I have been experiencing issue with my device since I bought it once is 10pm the speed of internet will becomes unbearable, I have complaint several times no action has been taken. Sim no 621245010489855 and device no 354972063147302, kindly assist to resolve this.",Twitter for Android
tizeti,2019-09-17 10:05:35+00:00,How much longer will I wait for customer care service to attend to me #BBNaijia #BBNaija19 @tizeti @tizeti,Twitter for iPhone
sprectranet,2020-11-21 18:45:32+00:00,No be me una go give high BP @Spectranet_NG,Twitter for iPhone
sprectranet,2020-05-15 19:10:05+00:00,@Spectranet_NG please can you confirm if I have double data deal on my device?,Twitter for iPhone
sprectranet,2020-09-15 21:02:02+00:00,"@Spectranet_NG hello Spectranet, you people called me today to advertise and remind me to top up and subscribe for another monthly data that I will have double of what I did but alas it wasn’t what you guys did. You guys uploaded this list but none is found in your app. https://t.co/cBIfIl7spC",Twitter for iPhone
sprectranet,2020-05-10 03:30:31+00:00,"2Gb file, spectranet day tell me 4hrs to download for midnight 😂😂😂😂",Twitter for iPhone
sprectranet,2020-05-18 20:38:40+00:00,"*All payments can be done on the app(Dstv, Gotv, Smile, Swift, Spectranet, PHCN etc) 
* You can also purchase data and airtime  of all networks on the app https://t.co/i0GjOjTGn9",Twitter for Android
sprectranet,2020-08-18 20:48:13+00:00,"@Spectranet_NG Good evening, pls what's happening, ur network just off the radar...",Twitter for Android
sprectranet,2019-11-26 06:13:02,"@Elcrucifixio But for real. Spectranet subscription na 19k for unlimited. YouTube, Google and co dey but they want their mentor to mentor them.
Mama now said, you people are not worthy to see my face but you can have my number. Create group for dumb people to be laughing at every morning.",Twitter for Android
sprectranet,2019-01-10 16:13:29,"@Spectranet_NG hello. I bought your freedom modem from your Sabo office, yaba on Tuesday 8th Jan, but no signal in the modem till now in my house at ilupeju. How can you help please? @Gidi_Traffic RT pls",Twitter for Android
tizeti,2020-01-07 21:58:48+00:00,"I want to get TIZETI.

Who else uses them?

Pls give me before I call them and part with my small money.",Twitter for Android
sprectranet,2020-05-30 18:33:35+00:00,@AneneTochukwu @Spectranet_NG LOL can't they try?,Twitter for Android
tizeti,2019-10-06 20:52:41+00:00,@iamchrisani @moldina @boycottfrauds @tizeti @wifisupport1 I’m with you. My internet hasn’t worked for 9 days now. And they are not even responding to my email. Class action?,Twitter for iPhone
sprectranet,2020-04-04 02:28:15+00:00,@Dipz_Avi @Spectranet_NG Even their data speed has been horrible 🤦🏽‍♂️,Twitter for iPhone
sprectranet,2020-04-28 00:23:54+00:00,@astoldbyJkae What is a Spectranet?,Twitter for iPhone
tizeti,2020-02-27 16:51:16+00:00,@TweetMrSly1 @tizeti Ask them again am sure we’re in the same boat now,Twitter for iPhone
sprectranet,2020-02-23 13:00:18+00:00,Spectranet? They give Bonus https://t.co/m3gnIqYInT,Twitter for iPhone
tizeti,2019-07-24 10:59:00+00:00,@tizeti Here they are people. Wait no longer.. You better abandon all these telcos  that 2k data don't last more than hours. Am enjoying this now. It only need constant light.,Twitter for Android
tizeti,2020-04-05 22:54:13+00:00,I want to be awake all night but mehn Tizeti na bastard,Twitter for iPhone
sprectranet,2020-06-07 17:52:47+00:00,"@Spectranet_NG hello, please help me. My WiFi isn’t connecting to any of my devices anymore. I don’t know what’s wrong. I was using it then it disconnected",Twitter for iPhone
sprectranet,2019-07-12 17:35:29,Spectranet just mailed me that I've used 80% of my plan and it's only the second week of the month. This Netflix fi… https://t.co/vmMqchzkmC,Twitter for Android
sprectranet,2020-06-25 21:03:19+00:00,"@IgbokweKo @DrJoeAbah @Spectranet_NG @DStvNg @DStvNg !

Don't even go there.
DStv na die",Twitter for Android
tizeti,2020-03-22 06:44:11+00:00,"Tizeti is a useless company, only if @fccpcnigeria can go after every company falsely advertising. They'll claim unlimited internet but block Netflix's ip for smart tv.",Twitter for Android
tizeti,2020-02-27 14:32:25+00:00,@tizeti But your service is crappy,Twitter for Android
tizeti,2019-09-06 20:40:25+00:00,@kazebleek @tizeti @wifisupport1 I think it’s your area.,Twitter for iPhone
sprectranet,2020-02-05 20:23:56+00:00,@Spectranet_NG please let's find a way to track this modem of a thing.  I can't keep loosing this thing. I have to buy another one again  😭,Twitter for Android
sprectranet,2019-08-15 09:12:27,"@Spectranet_NG please spectranet..Do you have coverage in Move, Ibafo....please reply",Twitter for Android
sprectranet,2020-09-15 12:18:01+00:00,@OlatunjiYso @adeshinaHH @Spectranet_NG Well. True. But I have suffered for too long in the hands of network providers and won’t really bother if I am paying and getting the value. Spectranet used to give me bonuses that I couldn’t even use 🤷🏿‍♂️,Twitter for iPhone
sprectranet,2019-04-22 23:20:33,@Seunlanaa @qwinray @Spectranet_NG Somebody had to let them know🤦‍♂️,Twitter for iPhone
sprectranet,2020-11-11 09:33:47+00:00,@Spectranet_NG you people want to be unfortunate today abi? What’s this trash network all morning?,Twitter for iPhone
sprectranet,2019-04-25 15:33:02,@Kophoworola_ Which? For Spectranet I always roll over. And I dl movies a lot. For airtel this is my first try,Twitter for iPhone
sprectranet,2019-10-15 09:31:25,Spectranet 😡🤬,Twitter for iPhone
sprectranet,2020-03-24 13:45:23+00:00,"Hello @Spectranet_NG 

I don’t have network on my MiFi device for the last 24hrs. All efforts to reach your CS reps on phone prove abortive.

Kindly assist please.",Twitter for iPhone
sprectranet,2020-03-30 15:29:58+00:00,"Spectranet is annoying me. Day one of quarantine in office, this is what I get?",Twitter for Android
sprectranet,2020-03-29 18:51:55+00:00,"@adarpt37 @hismyel @tobiomoty @DaddyHassler @FIFAeWorldCup @Spectranet_NG There's a gaming association in Nigeria, I think we should ask them what they are doing",Twitter for Android
tizeti,2020-08-04 14:39:11+00:00,@Ozdavies @tizeti When dem go celebrate your own. Make I come shayo,Twitter for Android
sprectranet,2020-03-31 20:54:29+00:00,@Spectranet_NG Kindly deal with the no data access in ijesha. I need to access internet.,Twitter for Android
sprectranet,2019-02-18 17:10:19,Someone should make me happy by paying for my spectranet subscription 😭😭😭,Twitter for iPhone
sprectranet,2020-05-16 17:15:13+00:00,Spectranet has been wonderfully terrible this week.,Twitter for iPhone
sprectranet,2019-03-07 11:32:58,"@ITSDJPRETTIBOI @No_Guile That's not an unlimited plan.

Spectranet has something similar, in a 100GB data cap, then it drops to 512kbps.

That's why I ran away. I couldn't deal.
",Twitter for Android
sprectranet,2020-06-23 14:11:04+00:00,"@YemiiDavis @funkeolotu_ Ahaaaa. 

Dont buy @Spectranet_NG ooooo.

They will frustrate you ehn! 

Please please",Twitter for Android
sprectranet,2019-09-11 13:50:37,All the telcos and ISPs in Nigeria are mad erratic. Except Glo and Spectranet. They're very consistent. Consistently rubbish.,Twitter for Android
sprectranet,2019-05-20 11:45:40,"I’ll be expecting money call only for spectranet to call me   😡🤬
DAM YOU https://t.co/aVFaB7B4Ep",Twitter for iPhone
sprectranet,2020-05-01 09:33:13+00:00,Spectranet has been shit lately,Twitter for iPhone
sprectranet,2020-10-17 10:38:26+00:00,Spectranet site has crashed  #ReformTheNigeriaPolice https://t.co/SObcorq6lR,Twitter for iPhone
sprectranet,2020-02-20 18:26:02+00:00,@Spectranet_NG can I add multiple devices on one account and use 1 subscription?,Twitter for iPhone
tizeti,2020-03-10 19:57:08+00:00,"@bigtt76 @i_am_freestyle @tizeti @NgComCommission @fccpcnigeria @FMoCDENigeria @lasgcopa @TunjiAndrews @segalink @JudeFeranmi @PhilipObin @dharmorla Thank you very much. Don't forget to use https://t.co/1sBoCZCX6c to measure your internet speeds regularly, and take screenshots too.",Twitter for Android
sprectranet,2020-04-29 08:41:19+00:00,@show_pez @MaziIbe_ @Spectranet_NG Lol,Twitter for iPhone
sprectranet,2020-06-06 14:53:53+00:00,"Spectranet sub to work from home: 12.7k
Dstv sub: 6.9k
Netflix sub: 3.6k
House rent &amp; Bills: ... 
Food: ...
Drink: ...
e.t.c. 

I laugh in Taiwan to the COMFORTABILITY with 30k Naira Salary 😂😂😂",Twitter for iPhone
tizeti,2020-07-28 16:29:51+00:00,Not tizeti using zepeto videos for ads 😂😂😂,Twitter for Android
sprectranet,2020-07-22 09:57:37+00:00,"....always negative comments baffles me. Now you guys are calling me up and down, I don't need this stress.
 Anyways y'all will be fine, I'm sure some people will love your brand even as irresponsible as it is but I'm not amongst those people so bye. @Spectranet_NG",Twitter for Android
tizeti,2019-10-19 14:17:23+00:00,@tizeti i have been calling for 1hr and no response please ensure my internet is working as it has not been working for 2 days,Twitter for Android
ipnx,2020-06-21 21:08:02,@MrAdeWest Ah sucks. They’re really good. Or try ipnx,Twitter for iPhone
sprectranet,2020-03-27 10:26:29+00:00,"Hwfar @Spectranet_NG  ?!! 

Make una reason am na! https://t.co/6UsimPMLIN",Twitter for Android
tizeti,2020-08-30 16:16:56+00:00,@wifisupport1 @senibobo @tizeti Even the guys in customer care are tired,Twitter for iPhone
sprectranet,2019-06-05 11:43:22,@OluwadamilolaOG @Femi_MartinsOG You are cheating on your darling spectranet again.,Twitter for iPhone
sprectranet,2020-08-30 21:25:48+00:00,"@Realyinka_gold Nope, they sent a message about deactivating inactive account plus what I spend monthly on airtel will give me more on spectranet",Twitter for iPhone
tizeti,2020-07-08 05:36:26+00:00,@DavidQueen1 @tizeti Thank you,Twitter for Android
sprectranet,2020-04-05 12:37:03+00:00,@biol_AA @Spectranet_NG 😂😂😂,Twitter for Android
tizeti,2020-05-19 09:38:11+00:00,"@ajepintos 😭😭😭😭 cheeeee...!!!

Tizeti dey mad.",Twitter for iPhone
tizeti,2020-05-16 01:35:01+00:00,"@KeneSwitch @wifisupport1 @tizeti According to their terms and conditions they promise service within 24 hours, as a customer myself I’m tired of their terrible service.",Twitter for iPhone
sprectranet,2020-03-20 03:35:42+00:00,"@NgComCommission @ConsumersNCC @Spectranet_NG Here’s is to state my ordeal using @Spectranet_NG I renewed my Spectranet subscription on the 13th of this month, and just yesterday at about 4pm, 8GB had been exhausted without heavy downloads or streaming.",Twitter for iPhone
sprectranet,2020-06-13 07:22:12+00:00,"The last of us ✅ that game is almost 12 hours, brace up for headache 
Call of duty WWII spectranet no allow me okay am so I went for warfare
Max max not yet. https://t.co/A6tO6N05e3",Twitter for iPhone
sprectranet,2019-01-17 23:05:19,@Spectranet_NG Renewed and didn't get the bonus????,Twitter for iPhone
sprectranet,2019-02-18 14:14:38,​​#TuneIn  if you be @Spectranet_NG user #tunein you fit listen to our radio free at night. With just 20mb you fit listen for 2hrs non stop unlimited gbedu. http://pidginradio.com .#NowPlaying… https://instagram.com/p/BuBq6ZLnNuQ/?utm_source=ig_twitter_share&igshid=k5a0xve381cp,Instagram
sprectranet,2020-03-05 19:56:59+00:00,"Men will disgrace you.
Spectranet are men in this case 😤😠😡",Twitter for Android
tizeti,2020-01-27 20:31:00+00:00,@tizeti activation has been done since morning. But I still can't browse. It says no internet connection.  What info do you need. Please fix this.,Twitter for Android
sprectranet,2019-01-06 10:30:37,Hello @Spectranet_NG what does the online mean ? https://t.co/SYrGo4kKWW,Twitter for iPhone
tizeti,2019-10-07 15:39:13+00:00,@tizeti I really can’t believe this is happening! It’s bad and sad for your business. Please look at it urgently . It’s been happening for days now and I felt it’s unlike your services,Twitter for iPhone
sprectranet,2020-04-25 20:04:58+00:00,@Spectranet_NG kindly check your dm,Twitter for Android
tizeti,2020-04-29 14:27:38+00:00,@juvilplus @MTN180 @madu_victor @tizeti Kfb,Twitter for Android
sprectranet,2019-07-23 20:52:19,@counle Buy @Spectranet_NG modem and thank me later,Twitter for Android
tizeti,2019-06-14 16:53:15+00:00,I have used all three mediums to no avail. Your team never calls back as promised. I have mailed multiple times requesting them to come uninstall your equipment as your speeds are poor. This installation is as recent as Monday June 10. @tizeti https://t.co/3I4h3CkCo5,Twitter for Android
sprectranet,2019-02-21 20:32:01,"I’d have to retire back to Spectranet, 🙃. I’m ashamed 😭😩",Twitter for iPhone
tizeti,2020-09-02 20:24:20+00:00,"@fimiletoks @mickey2ya @graffiti06 Tizeti is not scam o!

They are the most gigantic scam. 

Dey show me fefe.",Twitter for Android
sprectranet,2020-09-08 11:52:28+00:00,@fidelitybankplc What is happening? I recharged a data service spectranet of N10k plus yesterday and till this very moment I have not seen anything. No recharge and no refund pls do something now.,Twitter for Android
